ID,Country,Region,construction_period_start,construction_period_end,steel,copper,aluminum,unspecified_metal,metal_based,wood,paper_cardboard,straw,biomass_based,concrete,cement,aggregates,concrete_based,brick,mortar_plaster,mineral_fill,plaster_board_gypsum,brick_wall_based,Adobe,Asphalt,Bitumen,natural_stone,cement_asbestos,Clay,siding_unspecified,Ceramics,Glass,Plastics,Polystyrene,PVC,Lineoleum,Carpet,Heraklith,Mineral_wool,insulation_unspecified,other_unspecified_material,other_minerals,total_mi,building_description,no_floors,Occupation,building_type,measurement_type,urban_rural,floor_area_type,Authors,publication_year,publication_title,publication_outlet,copyright,DOI,URL,comment_scope,comment_conversion,comment_aggregation,comment_primary,comment_secondary,data_entry,global_region,climate_classification,equator_distance,heating_degree_days_0,heating_degree_days_1,cooling_degree_days_0,cooling_degree_days_1,country_land_area,population_0,Notes..population_0,population_1,urbanization_0,urbanization_1,gdp_0,gdp_1,hdi_0,hdi_1
165,Japan,NA,1959,1970,142,NA,1,NA,143,11,NA,NA,11,463,NA,189,652,NA,99,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,15,17,922,steel,NA,industrial,NA,NULL,NA,NA,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,NULL,NULL,NULL,NULL,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,3969,1938.385,2321.267575,631.95,594.342525,364485,93297,NA,104345,0.633,0.719,4652,12904,NULL,NULL
166,Japan,NA,1971,1980,144,NA,1,NA,145,11,NA,NA,11,496,NA,200,696,NA,99,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,15,17,968,steel,NA,industrial,NA,NULL,NA,NA,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,NULL,NULL,NULL,NULL,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,3969,2254.76,2262.117425,566.042475,552.414975,364485,105697,NA,116807,0.719,0.762,13521,20408,NULL,NULL
167,Japan,NA,1981,1999,144,NA,1,NA,145,11,NA,NA,11,496,NA,200,696,NA,106,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,15,17,975,steel,NA,industrial,NA,NULL,NA,NA,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,NULL,NULL,NULL,NULL,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,3969,2342.495125,2095.719975,565.3675,693.5525,364485,117648,NA,126689,0.762,0.786,19954,31980,NULL,NULL
168,Japan,NA,2000,2009,145,NA,1,NA,146,11,NA,NA,11,529,NA,218,747,NA,106,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,15,17,1027,steel,NA,industrial,NA,NULL,NA,NA,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,Copyright Taylor & Francis,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,NULL,NULL,NULL,NULL,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,3969,2128.63745,2049.542475,681.282475,598.984975,364485,126933,NA,127654,0.786,0.908,33294,33798,NULL,NULL
169,Japan,NA,1945,2010,7,NA,2,NA,9,88,NA,NA,88,221,NA,78,299,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,52,5,NA,NA,NA,NA,NA,NA,NA,NA,32,89,488,wood,NA,residential,SFH,NULL,NA,NA,"Tanikawa, Hiroki; Managi, Shunsuke; Lwin, Cherry Myo",2014,Estimates of Lost Material Stock of Buildings and Roads Due to the Great East Japan Earthquake and Tsunami,Journal of Industrial Ecology,Copyright Wiley,10.1111/jiec.12126,https://doi.org/10.1111/jiec.12126,NULL,NULL,NULL,NULL,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,3969,1899.3225,2139.56495,695.4325,743.169975,364485,76224,NA,127529,0.534,0.908,1776,35477,NULL,NULL
170,Japan,NA,1945,2010,139,NA,0,NA,139,8,NA,NA,8,584,NA,339,923,NA,67,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,25,27,1164,steel,1,NA,NA,NULL,NA,NA,"Tanikawa, Hiroki; Managi, Shunsuke; Lwin, Cherry Myo",2014,Estimates of Lost Material Stock of Buildings and Roads Due to the Great East Japan Earthquake and Tsunami,Journal of Industrial Ecology,Copyright Wiley,10.1111/jiec.12126,https://doi.org/10.1111/jiec.12126,NULL,NULL,NULL,NULL,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,3969,1899.3225,2139.56495,695.4325,743.169975,364485,76224,NA,127529,0.534,0.908,1776,35477,NULL,NULL
171,Japan,NA,1945,2010,118,NA,2,NA,120,20,NA,NA,20,587,NA,100,687,NA,109,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,22,26,962,steel,2,NA,NA,NULL,NA,NA,"Tanikawa, Hiroki; Managi, Shunsuke; Lwin, Cherry Myo",2014,Estimates of Lost Material Stock of Buildings and Roads Due to the Great East Japan Earthquake and Tsunami,Journal of Industrial Ecology,Copyright Wiley,10.1111/jiec.12126,https://doi.org/10.1111/jiec.12126,NULL,NULL,NULL,NULL,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,3969,1899.3225,2139.56495,695.4325,743.169975,364485,76224,NA,127529,0.534,0.908,1776,35477,NULL,NULL
172,Japan,NA,1945,2010,178,NA,1,NA,179,4,NA,NA,4,416,NA,214,630,NA,143,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,958,steel,3,NA,NA,NULL,NA,NA,"Tanikawa, Hiroki; Managi, Shunsuke; Lwin, Cherry Myo",2014,Estimates of Lost Material Stock of Buildings and Roads Due to the Great East Japan Earthquake and Tsunami,Journal of Industrial Ecology,Copyright Wiley,10.1111/jiec.12126,https://doi.org/10.1111/jiec.12126,NULL,NULL,NULL,NULL,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,3969,1899.3225,2139.56495,695.4325,743.169975,364485,76224,NA,127529,0.534,0.908,1776,35477,NULL,NULL
173,Japan,NA,1945,2010,97,NA,2,NA,99,0,NA,NA,0,1897,NA,138,2035,NA,44,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,9,13,2191,concrete,NA,NA,NA,NULL,NA,NA,"Tanikawa, Hiroki; Managi, Shunsuke; Lwin, Cherry Myo",2014,Estimates of Lost Material Stock of Buildings and Roads Due to the Great East Japan Earthquake and Tsunami,Journal of Industrial Ecology,Copyright Wiley,10.1111/jiec.12126,https://doi.org/10.1111/jiec.12126,NULL,NULL,NULL,NULL,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,East_Asia,Cfa,3969,1899.3225,2139.56495,695.4325,743.169975,364485,76224,NA,127529,0.534,0.908,1776,35477,NULL,NULL
213,Peru,Chiclayo,1981,NA,37.5,NA,NA,NA,37.5,2.7,NA,NA,2.7,933,NA,NA,933,234,241,NA,NA,475,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,1.4,NA,NA,NA,NA,NA,NA,3.2,1451.4,concrete,1,residential,MFH,NULL,urban,gross,"Mesta, Carlos; Kahhat, Ramzy; Santa-Cruz, Sandra",2018,Geospatial Characterization of Material Stock in the Residential Sector of a Latin-American City,Journal of Industrial Ecology,Copyright Wiley,10.1111/jiec.12723,https://doi.org/10.1111/jiec.12723,NULL,NULL,NULL,NULL,"Heating Degree Days: HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,South_America,BWh,753,1732.797475,1547.405025,467.6275,466.3775,1279996,17755,NA,30791,0.646,0.774,4076,11540,NULL,NULL
214,Sweden,NA,1890,1901,9,NA,NA,NA,9,193,NA,NA,193,NA,NA,741,741,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,945,wood,2.5,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4780,NA,5156,NA,0.657,2520,3550,NULL,NULL
215,Sweden,NA,1900,1911,0,NA,NA,NA,0,118,NA,NA,118,44,NA,561,605,34,NA,54,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,814,wood,2.5,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5117,NA,5542,NA,0.657,3438,4516,NULL,NULL
216,Sweden,NA,1910,1921,0,NA,NA,NA,0,136,NA,NA,136,17,NA,722,739,44,NA,NA,NA,44,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,923,wood,3,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5499,NA,5929,NA,0.657,4476,4166,NULL,NULL
217,Sweden,NA,1920,1931,0,NA,NA,NA,0,141,NA,NA,141,289,NA,123,412,19,NA,NA,NA,19,NA,NA,6,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,581,wood,2.5,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5876,NA,6152,NA,0.657,4474,5168,NULL,NULL
218,Sweden,NA,1930,1941,0,9,NA,NA,9,117,NA,NA,117,269,NA,98,367,0,NA,69,22,91,NA,NA,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,590,wood,3,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,6131,NA,6389,NA,0.657,5291,6037,NULL,NULL
219,Sweden,NA,1940,1951,23,NA,NA,NA,23,103,NA,NA,103,250,NA,0,250,15,NA,54,0,69,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,8,NA,NA,10,455,wood,3,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4100.45025,4297.65,71.1750025,48.7475025,410335,6356,NA,7070,NA,0.657,6206,9078,NULL,NULL
220,Sweden,NA,1950,1961,106,NA,NA,NA,106,43,NA,NA,43,499,NA,0,499,116,NA,NA,10,126,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,25,NA,5,31,805,wood,2,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1960, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4278.88775,4166.3575,44.6349975,31.1125,410335,7014,NA,7520,0.657,0.725,8816,12106,NULL,NULL
